url,description,is_image_related
https://chatgpt.com/g/g-VtB3QrDcF-faceanalyzer,A GPT that helps to analyze your face. Just upload a selfie and get a full face analysis and styling recommendation. Attach. Create image.,True
https://chatgpt.com/g/g-VwEcTiTDT-tarot-reader,I'm a Tarot reader here to provide you with insightful card readings. Draw a card for me. What does my card mean? Attach. Create image. By messaging ChatGPT ...,True
https://chatgpt.com/g/g-VyLyljfZY-trump-talk,"How would Trump describe a good book? Tell me about your day in Trump's style. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our ...",True
https://chatgpt.com/g/g-W7lUKrkeS-ai-music-generator,"Unlock your musical potential with AI Music Generator – a cutting-edge tool for composers and producers. Specializing in melody, lyric, ...",False
https://chatgpt.com/g/g-WBBMOgM88-image-to-song,"Composes songs from uploaded images, no questions asked. Upload an image to create a song. Here's a picture, let's hear its song. Attach. Create image.",True
https://chatgpt.com/g/g-WBcnBvQC1-presidential-election,"Tell me about the latest presidential election results. Explain the electoral process in the U.S.. Attach. Create image. By messaging ChatGPT, an AI chatbot ...",True
https://chatgpt.com/g/g-WCPEeQHq6-language-lantern,GPT Icon. Language Lantern. By Norbert Mate. Visual and engaging language learning assistant. Sign up to chat. Sign up or Log in to chat.,True
https://chatgpt.com/g/g-WExJpSHst-co-star-framework-prompt-generator,Unlock the power of your prompts with our easy-to-use CO-STAR guide and delimiter tricks – your shortcut to nailing goals with precision and flair!,False
https://chatgpt.com/g/g-WM2chwr42-automator,Explain the steps for automated data synchronization. I require a professional insight into this automation. Attach. Create image.,True
https://chatgpt.com/g/g-WN5mA4ENK-posterpal-make-your-own-posters,"I'll turn your crazy artwork ideas into posters, shipped straight to your door. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our ...",True
https://chatgpt.com/g/g-WXEhiLIoP-image-editor,"I can help with basic image operations - crop, resize, scale, rotate, convert between formats etc. You can either upload a single image or a batch of images ...",True
https://chatgpt.com/g/g-WcKMZQyzj-prompt-perfect,You can use the PromptPerfect plugin to generate ChatGPT prompts that give you great results.,False
https://chatgpt.com/g/g-Wci43D62Q-abstraction-engine-01,Transform specific prompts into higher-level abstract concepts. Transform this prompt into a meta-prompt: Elevate the essence of this idea:.,False
https://chatgpt.com/g/g-WdEBjrzbo-suno-prompter,Converts song briefs and lyrics into concise prompts for Text to Music AI. Turn this song idea into a prompt. Create a music prompt from this description.,False
https://chatgpt.com/g/g-WgA0yPVbR-blog-featured-image-generator,"Creates wide, clear-text featured images for blogs.",True
https://chatgpt.com/g/g-WgXvQZZ5a-house-design,"Create, plan and update house, building, barn and cottage designs using image generation. Design a house, building, barn or cottage.",True
https://chatgpt.com/g/g-WgaGLNGSx-creative,"generation of ideas that combine two or more elements into new useful concepts. fire, hammer. music, clear water, fire. Attach. Create image.",True
https://chatgpt.com/g/g-Wgf8cvjNV-context-engineer,"Activate a mode, enter your prompt, and Context Engineer will output an engineered context for your prompt. Simply copy and paste it in a new chat to use!",False
https://chatgpt.com/g/g-WmxeuEFmJ-ai-catering-bot,"Ai Catering Bot is a Catering Menu Creator Restaurant people Copy/Paste your menu or ingredients and innovate with unique variations, get marketing strategies, ...",False
https://chatgpt.com/g/g-WsluRNpJZ-facial-feature-analyzer,Analyzes images and crafts detailed midjourney prompts. Describe a person in this setting: Create a Midjourney prompt for: Attach. Create image.,True
https://chatgpt.com/g/g-Wv5YoTNKq-voice-assistant-pro,"Voice-optimized GPT with conversation, transcribe, and advice modes. Enable Dictation Mode. Enable Conversation Mode. Attach. Create image.",True
https://chatgpt.com/g/g-WyGtSuY7Q-writing-style-analyzer,I analyze your writing. Use my analysis to prompt ChatGPT to write like you. Paste your sample in the chat box and hit send.,False
https://chatgpt.com/g/g-WzQFWx0FL-rose,"A chatbot named Rose, creates images related to conversations. Could you show me an image of you doing something? I want to see you in a specific scenario.",True
https://chatgpt.com/g/g-X0tnlUW2N-memecoin-maker,MemeCoin Maker. By Elena Demidova. A creator of ERC-20 meme coins with focus on community and innovation. Help me design a meme coin. How do I deploy my token?,True
https://chatgpt.com/g/g-X3vK2BLU9-notion-template-creator,Creates custom Notion templates based on user's input. Design a Notion template for organizing my recipes. Create a project management template in Notion.,True
https://chatgpt.com/g/g-X5TJ2ZPTU-literary-critical-analysis-ai,"This prompt specializes in offering in-depth critical analyzes of literary works, avoiding spoilers. Hello, I'm your IA literary analyst. What work and author ...",False
https://chatgpt.com/g/g-XLaFt1E7c-unreal-assistant,Helps with learning and creating in Unreal Engine 5. How do I create a landscape in UE5? What's the best way to implement lighting? Attach. Create image.,True
https://chatgpt.com/g/g-XMq86VkGl-design-lens,"Analyzes graphic designs, explains principles, and offers improvement tips. Analyze this design and explain its strengths. What design principles are ...",True
https://chatgpt.com/g/g-XT5JMQum5-prompt-generator-pro,"Unlock creativity with Prompt Generator Pro! Designed for creators, writers, and thinkers, it offers 15,000+ prompts to inspire. Craft stories, explore new ...",True
https://chatgpt.com/g/g-XY8pZXeOp-rate-your-face,Analyzes and rates photos with detailed feedback. Rate my photo based on the reference case. How does my facial contour compare? Attach. Create image.,True
https://chatgpt.com/g/g-XbM5oBNu4-cartoon-images-generator,Cartoon Images Generator,True
https://chatgpt.com/g/g-XeJil5w2T-ai-poster-generator,"Creates a custom design poster in the desired room decor. Print it, put it on the wall and enjoy. Anime Style Poster for the girls room.",True
https://chatgpt.com/g/g-XfhgRMmQx-miniature-master-crafter,"Your go-to AI for scale modeling! From painting miniatures to building dioramas, get tips, techniques, and creative inspiration to bring tiny worlds to life ...",True
https://chatgpt.com/g/g-Xh13FQboP-sus-gpt,"Generates TikTok images, text only with '-' command. Show me a realistic image of a horse. - Let's make this horse blue! Attach. Create image.",True
https://chatgpt.com/g/g-Xkno2uBnf-business-writing-assistant,"Assists with writing tasks, enhancing style and offering advice. Help me write a cover letter. Suggest a plot twist for my story. Attach. Create image.",True
https://chatgpt.com/g/g-Xmurva8Be-reword-this,"Reword text to improve its flow and readability, tailored to any context. Reword this: Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-XpOL64iRH-mind-map-generator,A GPT that helps users create structured mind maps from their ideas. How would you organize these ideas into a mind map? Can you create a mind map from this ...,False
https://chatgpt.com/g/g-Y6wrmMi7X-ai-image,Tech-savvy guide on AI-generated images and deepfakes. How are deepfakes created? What are the best tools for AI images? Attach. Create image.,True
https://chatgpt.com/g/g-YAl3d2nLA-family-guy-photo-factory,Transform any photo into a visually stunning Family Guy moment with just a few clicks. Upload your photo to transform it! Attach. Create image.,True
https://chatgpt.com/g/g-YEUyfZepO-gpt-advisor,Guides you to the right GPTs for any specific task. Which GPT is good for coding assistance? Is there a GPT that helps with design? Attach. Create image.,True
https://chatgpt.com/g/g-YJOIJ0EMz-prompt-polisher,"I refine prompts for ChatGPT and other AIs. How can I make this prompt better? What's missing in my image AI prompt? Attach. By messaging ChatGPT, an AI ...",True
https://chatgpt.com/g/g-YK2uarXWx-jessica,"I'm Jess, your versatile AI sidekick. Hi, how are you? I need to ask you something. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-YKaPLXPm0-universe-mode,Helps create WWE 2K24 Universe Mode storylines in recap form. Create a storyline for this week's Raw. Generate a recap for SmackDown. Attach. Create image.,True
https://chatgpt.com/g/g-YKwVvjJvc-human-design-guru-ra-uru-human,Upload your chart and learn about your personal design. Check out StrategySculptors.com for your FREE chart. What is human design?,True
https://chatgpt.com/g/g-YZW3caVch-street-art-scholar-gpt,"Explore urban artistry with Street Art Scholar GPT! Decode graffiti symbolism, get insights into street art history, techniques, and artists.",True
https://chatgpt.com/g/g-YZYJADTni-ai-art-generator,"Start by sharing your design idea, either by providing a prompt or requesting assistance. I will support you in constructing an art prompt and supply you ...",True
https://chatgpt.com/g/g-YbMGNHtTp,"Sign up for free. GPT Icon. Visual Nounsmith. By community builder. Creates detailed, short collective noun prompts. Sign up to chat.",True
https://chatgpt.com/g/g-YjdB5kY2z-random-joke-generator,Random Joke Generator,False
https://chatgpt.com/g/g-Yn6rSwMpZ-cinemizer,A movie summarizer that tailors summaries to user requests. Summarize the movie 'Inception'. Tell the story of 'The Lion King' as a sci-fi adventure.,False
https://chatgpt.com/g/g-YtISGm60O-proposal-writing-gpt-for-freelancers,"I assist in crafting standout Upwork proposals. To use this GPT, simply insert the Title and Description of the Upwork job. Attach. Create image.",True
https://chatgpt.com/g/g-YtsCelPPC-gpt-master,"Hello there! 👋 I'm GPT Master, the ultimate tool, state-of-art AI for creating amazing chatbots! 🚀 Whether you're a newbie or a pro, I'm here to help you ...",True
https://chatgpt.com/g/g-YzcFFeOfl-operator,"Efficient task operator using search, playful tone. Find the best hotels in Berlin. Search for upcoming tech events in 2025. Attach. Create image.",True
https://chatgpt.com/g/g-Z4ovu5jls-prompt-assistant,"Expert in crafting effective and efficient prompts for AI systems. About. How can you assist? Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-Z5Q417Iyx-sleuth,"Powerful Investigative Insights, Cutting-Edge Data Analysis, Computer Vision, Pattern Recognition, Creative Scenario Simulations, And More!",False
https://chatgpt.com/g/g-Z6qhetSRr-product-description-generator,This GPT is to help Small Business Owners generate product descriptions for their physical products.,False
https://chatgpt.com/g/g-Z9feqPiv0-feather-focus,"Feather Focus analyzes your image and identifies the bird species and provide detailed information about its habitat, behavior, and characteristics.",True
https://chatgpt.com/g/g-ZCaKNnLrG-image-describer,I create web-ready descriptions for attached images. Describe this image for a website. What's an engaging caption for this photo? Attach. Create image.,True
https://chatgpt.com/g/g-ZDKs1n9kh-what-do-i-wear,AI Stylist For Personalized Outfit Recommendations. Ask / Send Photo / Take a Picture. What outfit would suit a beach wedding? Can you suggest a business ...,True
https://chatgpt.com/g/g-ZDywsBJyP-sentence-generator,"Generates random natural English sentences from provided structures, with adjustable difficulty and length.",False
https://chatgpt.com/g/g-ZKcU5Y61H-multiple-choice-question-generator-education,"Generates clear, relevant multiple-choice questions on various topics. USE WITH PDF & CLASS PLAN: ( upload or copypaste your texts/pdfs here in next prompt).",False
https://chatgpt.com/g/g-ZN7S3oFCB-co-star-star,Guides in creating effective AI prompts using CO-STAR framework. How can I improve this prompt for better AI responses?,False
